168792
11422	20	124995
14973	19	148488
13098	19	119523
14034	18	142018
7940	20	101975
22700	11	67937
8282	24	104760
33726	6	49805
13481	18	138090
9178	18	110220
5948	19	88721
5765	15	87051
19185	19	174580
21122	19	187764
7117	17	96882
20982	20	186180
16115	18	155478
35101	8	50809
8119	16	103662
16376	18	157254
32897	8	49971
12454	19	131119
9804	17	114447
9244	16	110684
8688	19	87216
8343	19	105102
14505	19	111732
37592	7	2352
20788	19	185005
11437	22	32752
28675	0	22640
8046	21	103104
21624	14	69737
40690	4	48465
16359	20	157037
5998	15	89181
19010	17	173357
14623	19	146130
10335	18	118148
17419	16	163224
16753	19	159242
40865	4	48608
6619	18	93575
40352	4	48172
18455	19	169790
5948	19	88541
19575	17	177181
33663	6	49805
11854	20	51559
5874	19	87840
4893	19	80741
4732	19	79345
12709	19	132705
12558	16	131646
9696	18	113694
5299	18	83624
40216	8	52128
8657	19	106889
22349	7	3898
22859	11	66558
12210	21	129868
33919	4	42124
17499	15	163780
11818	20	127267
11268	19	123940
10212	20	51562
12148	17	129458
4036	19	73581
10835	19	80714
8327	15	105007
33292	6	49805
36954	5	57732
13841	20	140490
10972	15	121869
13067	16	135344
8375	18	105291
34528	6	49805
15255	20	149826
35103	9	49902
13274	19	136731
6318	20	91043
27161	11	65176
10102	16	116735
34866	4	43039
12006	19	128478
10721	19	120256
33184	8	50812
37171	5	58136
47731	3	61544
11851	20	51559
7242	19	97723
12528	19	102028
37067	7	1882
33503	7	458
5284	19	83533
35188	8	50503
14747	18	146977
28051	1	24556
38767	6	49805
33083	4	41320
17823	19	166008
20977	18	186521
4994	19	81399
8397	24	105405
14340	20	144052
38069	7	2557
5203	18	83039
16636	22	32744
33216	7	270
41875	3	51991
10821	18	120838
35784	4	43899
12069	16	128899
37742	4	45788
17599	19	164491
48343	3	62248
13360	19	109269
13816	19	140346
13855	19	140611
15546	21	152077
11455	17	125153
19720	21	178202
19912	19	97124
5417	17	84494
35781	7	1477
15168	16	149828
36326	10	48862
18394	23	32448
12584	17	131818
14448	19	144886
10033	19	116225
35085	10	49030
18720	15	171676
29236	1	25398
16090	16	155325
48259	2	49397
13288	18	136799
18049	22	32809
8303	19	104872
34177	7	597
4105	18	74129
8043	18	103088
18563	19	170565
39718	4	47605
21056	19	187200
11646	15	126112
4893	19	80739
33577	5	51833
8532	22	32732
10204	16	117419
15740	16	153303
20284	24	181626
39649	9	49831
18558	19	170531
5668	19	86490
39328	8	53053
20191	19	181012
21003	19	186750
15183	19	127528
12339	19	120044
21403	7	3497
16108	20	155428
38645	5	60010
5585	19	85912
39956	4	47817
20789	17	185011
6079	19	89884
20191	19	181005
7892	19	80112
38893	8	54405
11272	20	123941
17896	24	166414
20528	19	183242
16576	19	101892
10873	20	121145
9595	20	112906
20361	16	182159
46701	3	50999
11378	19	124719
39307	7	1855
4776	19	73227
7341	22	32714
10747	16	120417
19853	16	178993
4859	19	80514
26912	11	64698
7058	15	96478
14253	15	143535
5953	19	80497
10194	15	117359
6996	20	53222
41016	4	42543
7271	22	32714
16755	20	54891
18503	17	170146
12349	25	130586
10235	18	117586
34704	8	53721
35152	7	1203
29647	0	23007
8919	19	108456
36534	10	48807
5967	21	88943
4903	15	80798
14788	20	147190
19020	17	173421
15125	15	149548
16844	19	159682
15461	19	89940
4215	16	75003
9372	24	111584
4864	20	80331
20385	18	182317
42637	3	53219
35335	4	43048
26923	11	64716
34959	4	43123
19853	15	178992
13395	17	137361
6406	18	92007
19443	19	176286
8969	20	108664
7627	16	99973
8265	16	104663
10283	19	117858
16746	19	132682
12710	19	104415
13387	18	137321
12034	20	128669
30548	11	71944
15459	20	151454
9666	20	113491
16584	22	32744
17636	19	164740
19943	22	32753
18583	16	170735
15508	20	151825
7220	23	31161
7168	22	32696
22278	13	71139
15102	15	149395
20453	16	182753
37907	4	45939
17934	19	108961
6659	22	32710
35896	4	44009
20769	16	184863
20972	17	186481
5224	18	83172
26479	11	63818
5124	20	82396
9317	20	111168
45289	3	58202
40525	9	49854
2719	19	139253
5208	16	83069
13224	16	136430
15992	18	154762
13436	15	137566
21230	19	188775
21272	19	189340
19688	15	177976
39362	8	53405
16668	19	158835
7565	25	99649
9779	17	114271
34669	7	882
13111	21	135663
34066	7	549
11760	15	126917
4523	19	77550
9869	17	115080
47573	3	61337
14057	18	142179
27710	11	66278
34484	6	49805
35633	7	1423
4227	16	75092
42455	3	52807
13289	18	136803
14108	16	142565
6272	19	91277
18915	19	100327
10746	19	90041
19921	20	61391
44734	3	57165
8047	17	103115
40022	7	3273
26998	11	64876
12003	19	128459
6229	19	91037
15933	19	95609
10672	15	120005
12302	19	99912
40763	6	49805
14504	18	145307
9603	20	113017
39525	5	61140
17569	19	164299
11140	18	123066
28804	1	25107
12730	19	111192
7564	19	99643
29127	0	22429
5946	15	88460
15672	22	32769
12849	20	133698
8923	19	108482
21805	7	3676
4732	19	79242
13876	18	141077
3918	19	72645
40338	4	48159
5647	20	86294
33239	4	41471
17934	16	166629
14323	19	100670
6848	22	32696
36786	6	49805
5929	19	88300
10743	16	120389
5452	16	84855
39731	4	47618
8036	19	103034
14614	18	146073
39440	8	49971
11831	20	127385
43876	3	52115
9648	19	113359
26927	11	64727
11403	19	124884
39050	6	49805
21188	18	188377
34150	7	152
29541	1	25630
5018	15	81578
4892	17	80733
14245	19	116730
39315	5	58077
19124	15	174169
40695	8	49967
37404	6	49805
15864	22	32769
35694	5	55581
26381	12	63624
16047	19	119281
37852	5	57123
34552	4	42735
8460	22	32732
21394	14	59384
5653	17	86399
6497	16	92635
19266	20	175076
17086	16	160957
10698	22	32748
14078	19	142345
19698	19	178056
17572	18	164318
7831	17	101503
47044	3	60574
9055	19	109310
36293	5	56538
12470	20	50329
19876	17	179127
21201	20	188163
8625	17	106701
20196	16	181057
17701	23	32341
5209	22	32679
21407	7	523
5874	17	87820
6769	19	94497
19358	19	80530
9335	19	111312
12329	20	50329
7278	19	97952
18415	18	169541
15005	16	148710
20890	17	185839
26186	11	63188
14546	20	145558
7882	18	101879
6640	22	32709
11582	16	125751
20086	17	180251
14692	16	146611
10217	16	117488
7775	20	101081
13804	18	140264
10335	19	118151
13855	19	140914
15910	19	93912
7860	19	101724
6861	17	95136
38290	9	49831
19081	19	141402
35141	5	54555
5190	19	81112
21147	19	188034
33522	6	49805
28263	1	24661
20643	25	183905
20850	17	185502
11131	15	123001
13855	19	140881
9275	16	110897
38439	6	49849
10300	15	117942
21026	16	186941
5705	19	86713
4210	19	74973
34196	8	50310
38002	6	49805
21468	7	3530
10670	19	119998
10676	15	120026
38701	10	48807
8130	19	103729
28208	1	24638
7993	19	102705
30692	11	72086
4842	15	80398
16979	17	160320
41071	5	62672
40288	7	3079
15622	18	152600
39982	8	54755
5563	16	85744
20766	20	184598
44509	2	49256
15854	16	153980
20802	20	184598
12391	19	130798
17553	19	164161
4656	17	78577
33894	8	51949
36068	8	56093
16119	20	155502
17398	19	163094
33239	10	48856
12383	19	98912
5467	20	84967
20996	17	186690
20750	19	184618
37885	5	59073
13468	19	80450
20218	21	181192
34215	7	611
8244	19	94175
20087	16	180257
20521	16	183195
5422	16	84528
7745	15	100594
18818	17	172360
45164	3	57971
8834	19	107858
39077	4	47008
6445	20	92311
36421	9	49854
4629	17	78404
16613	22	32744
21155	16	188096
17856	16	166224
8688	19	107037
21872	11	70276
9507	19	110613
38656	7	2066
18418	19	169562
14190	20	143051
14083	17	142395
7971	17	102540
4872	19	80607
21121	16	187756
6107	19	90098
10768	17	120526
18637	15	171103
40081	6	49805
15780	19	94910
10229	15	117559
36193	7	1641
5490	18	85135
16774	19	159347
20078	18	180187
17897	17	166424
36803	7	1959
16547	16	158203
43637	3	55277
11236	18	123731
18855	16	172516
5414	18	84472
10425	16	118659
42579	3	53106
6118	19	90183
16145	18	155671
13122	19	105137
19374	19	165548
17575	21	164333
16151	19	155719
34424	8	51661
12982	18	134547
4416	17	76612
13521	19	138330
6056	20	89696
6501	15	92664
28153	0	22596
33047	4	41284
4511	19	77448
20379	19	136765
4853	18	80473
8415	15	105501
19829	16	178863
13428	18	137528
35407	6	49805
5324	20	82910
46606	3	54331
6942	16	95716
38436	7	927
14936	20	148194
47400	2	49108
15381	18	150944
16709	15	159031
4943	19	78513
5152	16	82642
39273	5	60781
41557	3	51219
40174	5	59221
13941	15	141429
37108	8	58003
20654	19	119206
7764	19	100713
10199	19	117390
8176	20	104016
19598	19	117241
14892	15	147900
6493	16	92605
11264	17	123912
27811	1	23860
17642	15	164783
30465	11	71861
14919	19	148103
13049	19	135021
19670	21	177853
16621	19	132462
13937	22	32780
4396	20	76466
22304	11	71189
30592	11	71988
9955	19	115677
40709	6	49805
5010	17	81513
36253	6	49805
18332	19	161076
16547	15	158202
18467	18	169860
19195	19	174643
18359	15	169177
20197	15	181062
6270	22	32700
9463	18	112168
46125	3	51513
7754	19	100535
17037	17	160640
41030	8	57140
13838	21	140484
13045	21	134984
17302	17	162427
9647	18	113347
46281	3	51399
13011	16	134745
7479	21	99117
15796	19	153647
7352	22	32714
23755	13	67837
10273	22	32747
35111	5	54513
19040	19	173571
6134	15	90303
37517	4	45569
10332	19	118128
7167	22	32696
3374	23	32249
5105	20	82281
18238	19	168329
13317	22	32730
35622	4	43749
36163	7	1629
17892	20	59137
43652	3	55303
14229	18	143373
7005	16	96143
17971	22	32811
19862	19	179053
15944	19	154507
48450	3	62352
6338	18	91642
13614	20	138931
12313	16	130414
3920	20	72663
5910	20	88143
41019	8	50005
35559	8	50056
5238	19	78314
34473	9	49854
22508	11	67101
18724	19	171709
16767	22	32792
7261	19	97857
6404	18	91997
38015	5	59223
5505	19	85263
19931	24	179398
17149	19	161374
35721	8	54666
18848	23	32470
20623	19	153904
8269	19	96242
7155	19	95615
22674	11	67150
35086	8	52948
9049	16	109266
15185	19	100510
16444	19	157697
5605	19	86063
17353	21	162782
6245	20	91043
5894	19	88006
38028	6	49805
9866	19	114960
12071	20	128916
5448	19	84789
5009	17	81504
29158	1	25360
14199	17	143177
9417	19	97399
16569	19	158320
36963	4	45040
21237	21	188823
13718	15	139667
37122	6	49805
4579	17	78054
7704	17	100388
38772	4	46725
13323	18	136982
18939	16	172881
35564	6	49805
6309	18	91481
26043	11	62893
14745	20	146830
35363	7	100
7225	20	97578
19839	22	32753
5406	21	84403
42628	3	53196
12873	24	133866
13290	16	136806
14274	17	143679
20351	20	182062
12170	20	129454
5799	16	87259
8329	23	31485
27782	0	22432
37294	10	49182
18008	25	166979
15589	20	152273
7946	19	102309
33024	9	49831
18507	16	170170
21658	11	69809
13009	19	134734
8564	25	106364
6314	16	91505
8595	23	31654
17224	18	161904
15189	19	149914
14479	19	117143
21045	15	187107
33745	7	520
4913	19	80870
39343	6	49805
21272	19	189472
3915	21	72611
17150	18	161380
13314	15	136931
38976	6	49805
10204	15	117418
7757	19	100663
13924	19	141350
18819	15	172364
6410	19	80600
33406	5	51424
22544	11	67530
41810	3	51862
19729	17	178265
14563	15	145714
8295	19	104829
19212	19	174766
44915	3	53531
4938	18	81014
29083	1	25315
10207	18	117438
20566	19	161580
6357	19	83896
36994	7	2061
11396	23	31933
33989	5	51996
20160	19	180764
41064	5	62658
13780	17	140100
17210	15	161801
9029	19	109104
35884	9	49817
7753	22	32720
38804	8	51799
38319	4	46316
39551	8	50628
15670	18	152911
34694	5	53705
5153	17	82650
12790	20	133253
15386	24	150984
40118	4	47969
9785	15	114310
11633	16	126028
14428	17	144753
10892	20	121334
21134	19	187902
15681	20	152914
7989	15	102672
39482	10	48807
13458	19	137717
9682	20	113588
40915	5	62476
18420	18	169573
12316	17	130430
9019	19	100166
16043	22	32769
7936	19	102129
11158	19	80429
40201	4	48042
18497	19	170099
11722	21	126652
17439	20	163324
40006	7	3265
33098	9	49831
16040	20	152914
38876	6	49805
20628	20	183711
26879	11	64631
4631	16	78415
35648	5	55126
11393	21	124812
7151	15	97090
6885	20	53222
6030	15	89475
21199	17	188478
5767	19	87067
7028	19	96277
39432	4	41788
47362	2	49693
10005	15	116033
41000	4	48737
4004	16	73309
28939	1	25208
38927	6	49805
9029	19	109113
46615	3	59997
7041	18	96360
12196	16	129767
11933	15	127954
34191	4	42386
18766	15	172015
40370	7	1781
9272	19	110877
23163	11	66620
22249	7	3467
19849	18	178972
7341	16	98317
7367	16	98467
20734	15	184490
27761	1	24382
19313	19	129615
38129	5	59354
8474	22	32732
7346	19	97978
12303	17	130373
19282	19	83790
8335	25	105056
18332	20	169001
6793	19	94675
15234	19	125749
10291	19	117899
20928	18	186136
18103	20	167441
37817	4	45853
37427	8	52872
19806	19	118953
35803	5	55742
6263	19	80596
21126	19	187790
5667	19	86485
12126	16	129295
38564	6	49805
40699	10	48807
13771	21	140040
13471	19	137823
33245	5	50959
5670	16	86498
41148	3	50004
34689	9	49831
7026	19	96263
16882	22	32792
35613	9	49854
9654	25	113402
36151	4	44259
4701	17	78956
36185	5	56351
46927	3	60372
40499	4	48303
4235	18	75148
22495	11	69147
5049	20	81857
21197	21	188456
11520	22	32756
5218	17	83133
33113	9	49831
23093	11	66483
42872	3	53706
8680	16	106997
17273	20	54454
39708	5	61364
6846	19	95030
12255	20	50329
34658	4	42835
5810	16	87314
24248	11	68887
13307	18	136899
20327	16	181931
15866	19	96212
10457	19	118831
13513	15	138279
10603	19	83791
20761	19	184786
7886	21	101906
4406	18	76538
4239	21	75173
43489	3	54959
40182	5	59221
4677	18	78736
11661	19	126224
18401	19	76137
34772	4	42948
21272	19	189494
9020	19	109030
17173	18	161544
11689	19	126432
16021	19	154937
13759	18	139956
19627	19	81736
44323	3	56406
4789	19	79777
10951	16	121733
33221	6	49805
11279	20	124010
8695	22	32712
5681	16	86564
19150	16	174343
19768	21	178519
35918	5	55930
33254	6	49805
48753	3	58188
33555	7	459
10482	19	118968
6091	19	89020
47950	3	50176
23947	11	68253
17977	16	166823
6536	20	49899
22166	7	2814
20884	16	185790
36862	6	49805
10457	16	118828
19100	19	162769
6623	19	93612
18620	18	170986
19290	21	175261
6844	17	95008
16484	15	157897
20950	17	186304
29517	0	22380
36553	4	44647
40161	6	49805
10600	19	73602
21270	19	189181
25747	11	64441
38611	6	49805
12510	15	131400
6815	19	94820
5673	19	86520
33446	4	41667
36863	7	1797
39129	8	51029
20560	16	183439
17997	19	166925
13548	19	138517
40978	7	3441
36804	5	57493
14547	21	145602
7835	19	101541
12727	19	132838
5158	15	82686
5468	18	84978
40781	5	57115
40596	6	49805
6920	19	95558
38344	9	49831
9528	19	111950
8826	24	107813
18851	19	108305
7821	19	101429
10284	16	117862
33880	8	51908
47699	3	61491
33123	6	49805
10903	22	32730
48217	2	49782
20600	19	80330
12059	15	128832
15738	17	153293
17083	21	160932
8306	18	104890
4970	15	81209
12624	15	132081
36884	10	49345
15574	18	152263
8318	19	83507
17628	20	164655
16205	19	156093
7302	19	98089
17112	17	161124
15702	22	32769
4768	18	79792
14083	19	142397
18526	19	170307
18312	21	168839
29278	0	22637
6654	17	93785
7953	17	102361
10406	15	118557
6776	15	94543
15122	16	149526
12664	19	132370
11359	18	124581
48390	3	61830
14490	19	91208
16641	17	158686
15834	19	153878
33317	9	49831
6288	19	91366
12645	16	132226
11514	22	32756
16718	19	150183
34163	4	42358
8529	17	106166
8247	19	104557
20534	21	183274
38733	6	49805
7764	19	100762
6575	19	93226
7116	18	96876
10833	16	120925
11659	20	126205
38709	6	49805
13926	20	53023
13924	19	141350
8798	24	107657
10984	16	121958
16421	16	157540
8043	19	80758
10653	19	119920
18808	19	126286
21266	20	188163
16405	17	157439
10406	16	118558
5110	19	80497
18509	20	170174
35650	8	50158
13654	21	139234
13302	18	136878
5448	19	84774
11906	22	32761
12459	19	81995
16604	22	32744
15320	15	150519
7006	15	96146
4894	22	32676
19383	19	106449
17204	16	161768
30276	11	71674
39127	4	47052
5281	15	83510
14317	19	93033
19323	19	175364
4870	17	80588
2965	20	59137
6279	17	91311
14221	19	112460
19943	15	179468
19670	19	177852
4485	19	77180
9256	16	110772
40774	4	48512
4918	19	80899
10309	19	117988
7064	19	96521
11021	18	122209
25033	11	64016
5531	15	85462
21270	19	189144
12353	19	130608
8391	20	58066
6185	16	90690
38468	8	58574
46572	3	51628
39110	6	49805
20596	17	183672
17383	19	162988
16080	16	155263
11352	18	124530
8166	19	103957
22142	14	70851
4010	21	73351
40786	4	48531
20983	17	186571
7115	22	32696
20786	20	184598
10562	19	83429
35064	6	49805
18658	19	83819
8251	18	104583
15234	19	150132
13214	18	136365
7878	19	101849
39370	5	54839
39469	4	47377
20532	20	183259
6970	15	95913
15339	19	89938
21271	19	189207
20472	17	182879
21800	7	1477
4732	19	79280
21800	13	70117
27830	0	22459
9575	17	112850
5038	15	81739
16146	21	155672
19546	16	176983
16463	16	157787
18835	19	172436
38867	7	2846
29807	1	25851
14204	19	143214
39516	6	49805
21123	21	187766
3987	19	73182
20790	19	185037
36414	6	49805
36635	8	55143
15819	22	32769
16232	19	83896
23210	11	66708
39144	6	49805
17961	15	166745
21390	7	3491
39842	8	53465
12420	17	130949
6010	16	89308
17689	19	165095
4064	21	73801
37796	5	56961
14746	19	131903
21273	16	189516
37660	5	58842
8348	22	32731
4633	19	78434
38711	8	51289
12917	25	134104
34704	4	42881
46243	3	50130
9131	19	109874
12801	21	133392
17186	20	161642
8129	25	103724
40838	10	48840
10462	19	118862
11495	15	125353
11690	17	126436
38574	4	46551
11185	18	123368
9385	21	111668
19527	19	73872
36722	5	57331
20843	15	185444
14170	19	133729
13976	20	53023
36215	5	56398
38846	8	60244
12452	15	131107
38632	9	49817
19514	16	176755
34446	10	49026
11923	19	127884
21155	17	188097
18465	16	169847
15125	20	149500
9401	18	111793
39810	8	55077
18361	19	129992
16472	16	157832
34191	7	603
7457	19	93830
20753	17	184641
20037	18	179950
12321	23	32017
14441	16	144836
19456	16	176359
39375	5	60928
4884	19	80690
16195	19	156022
36512	6	49805
12106	16	129156
45729	2	49379
5068	16	82003
12517	19	100134
13286	19	93309
4651	20	78174
40301	9	49831
10362	19	118306
6913	15	95501
7709	15	100409
6583	19	93285
15201	20	149826
7204	19	86461
17313	17	162502
21733	14	69971
18612	21	170925
5948	19	88720
9444	19	112051
14625	18	146142
10832	19	120920
18685	19	171440
7391	20	97850
7854	15	101676
12235	19	130042
15967	19	125855
43471	3	54924
17161	17	161459
17485	19	163684
35553	5	55388
5113	17	82333
28475	0	22691
18494	18	170042
20496	15	183040
11183	21	123351
36231	5	50591
8381	24	105321
28105	0	22557
28740	1	25046
28401	0	22667
37837	7	1853
12411	15	130896
11127	15	122977
15332	17	150600
10634	15	119800
7353	19	25949
12423	16	130960
10280	19	117839
20951	20	186180
6179	16	90645
28937	1	25206
9981	20	115879
11741	19	84414
12490	19	98062
12096	19	102389
27830	1	24399
10239	16	117608
10115	19	116832
8845	20	58066
16565	16	158298
34633	4	42811
16652	19	98580
18177	16	167970
4757	19	79712
20471	19	86187
22164	7	3824
43206	2	49101
40792	10	48818
4373	20	76274
33367	6	49805
7771	17	101033
12161	16	129542
10186	22	32748
10090	19	116639
13832	19	140347
33004	8	50302
20507	17	183111
6322	22	32700
7182	17	97279
9386	19	111684
17388	19	157034
10846	20	121009
8621	19	106678
20146	19	180667
11790	18	127125
34699	5	53715
8375	17	105290
19677	19	158967
3924	18	72693
10213	22	32740
22613	11	68732
42348	3	52540
5831	20	87467
15430	19	151296
33962	8	51949
9508	19	112023
15719	20	152914
6852	19	95072
34817	5	53971
7764	19	100726
19943	19	99299
38527	8	51388
7896	19	81969
20654	16	183955
11243	21	123775
5558	17	85698
12063	18	128857
9424	16	111935
19587	20	61870
13362	15	137186
26794	11	64473
5231	16	83210
8907	19	100801
8412	19	100670
19155	15	174375
11287	21	124067
15044	19	137719
11131	19	78996
15894	19	98705
10713	22	32740
38904	10	49094
5024	18	81631
19650	19	104034
6828	16	94913
9332	21	111284
10146	15	117046
19875	16	179121
12168	20	129454
20889	17	185830
7306	16	98106
19933	23	32580
39576	7	3105
27130	11	65118
26992	11	64862
35155	7	1205
17656	20	164877
34887	4	43057
36417	7	1738
11604	15	125856
8441	19	99887
40729	9	49831
26069	11	62954
4521	17	77529
23833	13	68010
35631	7	1368
5679	20	86294
12280	17	130265
9250	21	110727
11913	20	51559
8139	25	103790
14433	19	144782
35446	5	49804
18605	19	170881
5116	19	82359
10162	21	117164
12313	19	130419
33382	8	50287
10452	19	93835
16165	15	155814
26664	12	64199
40097	7	157
47617	2	48932
13286	19	86746
40966	8	49977
14238	19	143172
10400	16	118520
15672	19	93854
35832	4	43947
14073	15	142289
8200	18	104197
9348	19	85421
16810	20	54891
4169	21	74641
13653	18	139231
16862	17	159766
8020	15	102894
19485	21	176549
12500	19	131348
34806	7	991
33236	7	279
13663	19	94198
40391	5	56859
17081	15	160917
12026	19	128621
18409	16	169498
36941	5	57713
36877	4	44957
4860	18	80520
17745	21	165488
39709	5	57139
22390	11	68095
4732	19	79341
4621	16	78351
20224	19	181238
19522	16	176819
13055	19	135259
20999	18	186716
7003	19	96135
20683	19	184138
6169	15	90570
10182	20	51562
14329	19	144059
40286	7	3078
12110	17	129185
13716	19	78170
15474	19	150923
13010	17	134738
6929	18	95620
20841	19	185437
15386	17	150981
28272	0	22400
10765	19	120514
21100	18	187583
19937	16	179433
4240	21	75181
5219	16	83140
18841	19	98062
16965	22	32791
43694	3	55396
5901	21	88054
9357	16	111469
10281	18	117844
16751	17	159233
19283	19	175214
19662	18	177805
3342	16	117517
35660	5	55524
17248	17	162069
5948	19	88740
27778	0	22428
14527	19	121286
18573	19	141886
8484	17	105911
20761	19	184752
18465	18	169849
17812	19	85539
14415	19	111395
18437	15	169670
38584	7	2725
26450	11	63765
10659	19	25949
35456	9	49831
10857	15	121086
8977	19	108817
20403	16	182433
8118	16	103657
28721	1	25028
36854	5	57587
6132	15	90289
21129	19	187811
39118	5	57328
40079	8	51450
36041	5	55886
6376	18	91839
21231	21	188776
16241	19	156336
20875	20	185477
13055	19	135237
21018	20	186180
16150	17	155706
37460	6	49805
6542	17	92970
37382	7	1944
10259	16	117703
4318	18	75811
13586	19	138774
10410	19	81208
28688	0	22462
16797	19	159452
4803	16	80093
17686	15	165071
20405	21	182445
40856	10	48840
3985	21	73160
20828	17	185321
34170	7	590
5519	16	85353
11950	21	128074
18258	20	168377
16863	19	125663
38042	6	49805
19837	19	178903
36244	6	49805
9057	18	109320
5764	19	87050
7438	20	97850
10083	19	116581
22826	11	68058
45537	3	51257
6102	18	90062
11304	21	124192
8810	24	107726
13729	19	139742
15484	19	151672
33900	7	515
12371	24	130704
4853	19	80476
4320	20	75830
6702	16	94029
17892	17	166400
16219	15	156182
10555	22	32740
14276	20	143698
5661	18	86443
10423	16	118650
18977	19	152176
11774	16	127018
19794	19	168632
4369	19	76234
9286	16	110973
8417	22	32712
11305	19	76371
19451	18	176329
9741	18	114013
27886	1	24424
4366	20	76215
8622	25	106686
7190	19	97339
38549	6	49805
13652	15	139220
11524	15	125486
7120	19	96907
6932	19	95646
36597	4	44690
17186	19	161638
10651	20	51562
17065	17	160816
29630	0	22568
34140	8	50418
39231	9	49854
18014	19	105117
16083	22	32769
28500	1	24811
5462	19	84934
18200	18	168100
10694	18	120120
10816	17	120808
29256	0	22931
21008	15	186778
19394	18	175951
18743	19	171840
12400	22	32759
35432	6	49849
6505	15	92695
4042	16	73633
48527	3	62424
19922	19	179355
17869	19	150168
10558	16	119386
19038	15	173546
4150	19	74496
34465	4	42651
6323	22	32700
39739	6	49805
18780	17	172106
5234	18	83228
5898	19	88039
4920	19	80914
5523	19	85394
14729	16	146851
7765	17	100993
11430	19	95912
20518	17	183180
17054	19	129537
20168	21	180808
15411	19	151161
33445	8	51504
14695	19	146637
38676	4	46650
37566	8	55908
10068	16	116464
14047	18	142109
23349	13	67022
15825	18	153815
8680	15	106996
6849	19	95051
35116	8	53325
11029	19	122231
21161	17	188167
14649	19	146315
16025	17	154957
34383	4	42573
16728	19	118914
11094	15	122746
17714	21	165262
7310	15	98130
11813	19	93413
14051	19	142142
11055	19	122448
12247	19	25949
12015	21	128538
8212	20	104271
20819	16	185261
15607	19	152494
15855	19	150047
28540	1	24851
36956	4	45033
38604	6	49849
20661	18	183991
40053	10	48934
20191	19	181003
7077	19	96610
39636	4	45983
48359	2	49792
10340	20	51562
12086	16	129017
6439	15	92246
42466	3	52848
13993	18	141736
40336	4	48157
5181	19	82903
14291	19	143796
11669	16	126275
8096	18	103498
19473	21	176478
11075	19	122601
37871	5	59056
14510	15	145349
5669	19	86496
14643	21	146269
17116	19	81144
7389	15	98571
8657	22	32731
5237	19	83247
15976	19	115476
19798	19	80901
16526	15	158104
5915	19	88181
21272	19	189369
13245	18	136583
18822	19	93780
8959	20	108664
12973	19	78170
11081	18	122652
36618	7	1851
33822	5	51931
11899	20	51559
36494	8	56837
8805	19	107701
10498	15	119054
20408	16	182466
14488	18	145171
13055	19	135235
8260	19	104636
34469	7	765
19040	15	173567
4884	19	80689
48240	3	62122
15791	22	32769
6919	17	95547
3916	16	72624
6894	19	95369
